seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S100,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S108,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S110,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S115,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S116,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S123,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S125,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S131,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S136,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S145,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S117,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S119,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S142,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S148,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S149,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S104,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S109,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S118,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S130,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S132,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S134,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S150,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S101,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S120,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S122,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S139,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S144,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S103,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S105,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S112,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S114,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S121,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S124,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S126,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S127,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S137,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S146,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S102,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S106,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S111,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S113,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S128,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S135,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S138,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S141,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S143,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S147,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S107,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S129,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S140,i477544,Dyson Vacuum Cleaner,Home Appliances,75405.07,3000.0,2.2621521000000003E8
S100,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S108,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S110,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S115,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S116,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S123,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S125,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S131,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S136,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S145,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S117,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S119,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S142,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S148,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S149,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S104,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S109,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S118,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S130,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S134,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S150,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S101,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S120,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S122,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S139,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S144,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S103,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S105,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S112,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S114,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S121,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S124,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S126,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S127,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S137,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S146,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S102,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S106,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S111,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S113,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S128,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S133,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S135,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S138,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S141,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S143,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S147,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S107,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S129,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S140,i723872,Lg 7kg Washing Machine,Home Appliances,58056.33,3000.0,1.7416899E8
S100,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S108,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S110,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S115,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S116,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S123,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S125,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S131,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S136,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S145,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S117,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S119,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S142,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S148,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S149,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S104,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S109,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S118,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S130,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S132,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S134,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S150,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S101,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S120,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S122,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S139,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S144,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S103,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S105,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S112,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S114,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S121,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S124,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S126,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S127,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S137,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S146,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S102,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S106,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S111,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S113,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S128,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S135,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S138,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S141,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S143,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S147,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S107,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S129,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S140,i730731,Bajaj Mixer Grinder,Home Appliances,71251.46,3000.0,2.1375438000000003E8
S100,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S108,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S110,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S115,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S116,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S123,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S125,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S131,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S136,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S145,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S117,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S119,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S142,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S148,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S149,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S104,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S109,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S118,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S130,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S132,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S134,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S150,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S101,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S120,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S122,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S139,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S144,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S103,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S105,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S112,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S114,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S121,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S124,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S126,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S127,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S137,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S146,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S102,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S106,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S111,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S113,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S128,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S133,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S135,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S138,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S141,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S143,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S147,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S107,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S140,i832476,Bajaj Mixer Grinder,Home Appliances,6892.77,3000.0,2.067831E7
S100,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S108,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S110,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S115,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S116,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S123,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S125,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S131,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S136,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S145,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S117,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S119,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S142,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S148,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S149,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S104,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S109,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S118,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S130,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S132,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S134,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S150,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S101,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S120,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S122,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S139,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S144,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S103,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S105,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S112,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S114,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S121,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S124,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S126,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S127,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S137,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S146,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S102,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S106,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S111,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S113,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S128,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S133,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S138,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S141,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S143,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S147,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S107,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S129,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S140,i862528,Philips Air Fryer,Home Appliances,101181.83,3000.0,3.0354549E8
S100,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S108,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S110,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S115,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S116,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S123,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S125,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S131,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S136,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S145,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S117,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S119,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S142,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S148,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S149,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S104,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S118,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S130,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S132,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S134,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S150,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S101,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S120,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S122,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S139,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S144,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S103,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S105,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S112,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S114,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S121,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S124,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S126,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S127,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S137,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S146,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S102,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S106,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S111,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S113,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S128,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S133,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S135,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S138,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S141,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S143,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S147,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S107,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S129,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S140,i864721,Dyson Vacuum Cleaner,Home Appliances,30106.16,3000.0,9.031848E7
S100,i972339,Samsung 55” Smart Tv,Home Appliances,71274.79,3000.0,2.1382436999999997E8
